pj2010,safe,1.660,44,3,0
pj2015,safe,16.789,5413,6,0
pj2016,safe,21.273,9901,7,0
pj2018,safe,17.479,8135,11,0
power2bit128,safe,0.180,6152,36,0
power2bit8,safe,0.027,124,6,0
power2eq2048,safe,124.012,3293351,448,0
power2eq262144,Unknow,,,,0
power2eq32768,Unknow,,,,0
power2eq65536,Unknow,,,,0
power2sum128,safe,5.691,169766,110,0
power2sum256,safe,13.113,387738,154,0
power2sum32,safe,0.873,27353,39,0
prodcellp0neg,unsafe,223.752,1024342,62,86
prodcellp1,unsafe,125.625,952897,65,180
prodcellp2neg,unsafe,79.410,648537,70,203
prodcellp4,unsafe,46.612,380412,69,118
productioncellp0,unsafe,83.173,669923,65,92
ringp0,unsafe,0.048,688,2,9
shift1add2048,safe,2.916,137114,32,0
shift1add256,safe,0.297,13986,23,0
shift1add262144,Unknow,,,,0
shift1add512,safe,0.613,29865,26,0
shift1add524288,Unknow,,,,0
srg5ptimo,unsafe,0.028,2,1,4
texasifetch1p1,safe,0.029,6,2,0
texasifetch1p8,unsafe,0.020,5,1,5
texasparsesysp2,safe,0.071,78,4,0
texasparsesysp3,unsafe,0.089,218,4,9
texaspimainp01,safe,0.233,240,4,0
texaspimainp05,safe,0.325,547,5,0
texaspimainp12,safe,0.185,94,4,0
vis4arbitp1,safe,0.146,1857,9,0
visarbiter,safe,0.114,1299,7,0
viscoherencep2,safe,0.477,711,5,0
viscoherencep3,safe,0.962,3283,7,0
viselevatorp1,safe,0.101,6,2,0
viselevatorp2,unsafe,0.065,3,1,5
viselevatorp3,safe,0.108,37,3,0
visemodel,safe,0.037,6,2,0
visprodcellp01,safe,0.238,6,2,0
